binding_site_name,enzyme_name,binding_site_ranking,mainclass,subclass,subsubclass,designation,atoms,dataset,dates,centers,uniq_fold,uniq_sub,uniq_subsub,uniq_designation
1,TopM_B8HPP0,1,2,8,1,6,616,2021,17/12/2015,"(105.912, 74.302, 28.528)",327,78,0,1328
1,TopM_P31155,1,2,5,1,6,230,2021,29/12/2015,"(-25.61, -31.751, 4.644)",2232,54,159,2228
1,TopM_Q17QK9,1,2,3,1,259,603,2021,09/01/2016,"(22.449, 76.803, 14.871)",3359,51,54,2807
1,TopM_Q9H7X0,1,2,3,1,259,624,2021,09/01/2016,"(10.152, 70.349, 10.256)",3359,51,54,2807
1,TopM_A3KPA3,1,2,3,1,259,607,2021,09/01/2016,"(33.274, 100.112, 43.194)",3359,51,54,2807
1,TopM_Q46925,1,2,8,1,7,538,2021,11/01/2016,"(12.247, 51.55, 30.916)",3620,78,0,210
1,TopM_B0RVK9,1,2,7,7,24,578,2021,27/01/2016,"(40.587, 13.589, 42.157)",3015,23,226,412
1,TopM_Q5UNV4,1,2,7,7,23,513,2021,27/01/2016,"(37.124, 95.892, -20.99)",4005,23,226,2054
1,TopM_P0C7J4,1,2,7,7,24,580,2021,27/01/2016,"(22.832, 12.767, 48.695)",3015,23,226,412
1,TopM_D4GWR6,1,2,3,3,10,593,2021,29/01/2016,"(22.562, 18.314, 10.917)",713,51,214,2116
1,TopM_Q50LE4,1,2,7,7,48,446,2021,15/02/2016,"(3.643, 16.217, -26.99)",3717,23,226,2170
1,TopM_Q64L89,1,2,5,1,18,610,2021,21/02/2016,"(17.995, -6.713, -8.202)",979,54,159,2814
1,TopM_Q8SSC4,1,2,7,7,6,376,2021,24/03/2016,"(294.478, 375.17, 241.617)",4628,23,226,2135
1,TopM_Q96KB5,1,2,7,12,2,426,2021,28/03/2016,"(-3.099, 33.107, 27.399)",4848,23,162,2076
1,TopM_Q9JJ78,1,2,7,12,2,447,2021,28/03/2016,"(-51.182, -0.171, 4.678)",4848,23,162,2076
1,TopM_Q6DHU8,1,2,7,12,2,424,2021,28/03/2016,"(-43.486, -24.06, 20.838)",4848,23,162,2076
1,TopM_B3EWG9,1,2,4,2,30,634,2021,29/03/2016,"(27.967, 19.244, 35.348)",513,46,272,1109
1,TopM_P46424,1,2,5,1,18,520,2021,31/03/2016,"(21.025, 5.035, 28.788)",2173,54,159,2814
1,TopM_P0A3U0,1,2,7,7,49,609,2021,16/04/2016,"(134.833, 151.053, 144.904)",1623,23,226,2727
1,TopM_P0A3U1,1,2,7,7,49,636,2021,16/04/2016,"(89.812, 153.56, 157.466)",1623,23,226,2727
1,TopM_P20605,1,2,7,7,n1,425,2021,19/04/2016,"(-66.696, -14.071, -9.454)",2687,23,226,2994
1,TopM_P20751,1,2,7,7,n1,408,2021,19/04/2016,"(-61.091, -11.397, -6.698)",2687,23,226,2994
1,TopM_P55548,1,2,7,7,n1,399,2021,19/04/2016,"(-44.139, -14.432, 10.06)",2687,23,226,2994
1,TopM_Q8EN08,1,2,7,1,33,536,2021,22/04/2016,"(-6.91, -16.066, -4.216)",4473,23,148,981
1,TopM_P65337,1,2,4,1,25,498,2021,24/04/2016,"(-34.05, 36.526, 10.479)",3044,46,193,2676
1,TopM_C1CW54,1,2,7,8,13,518,2021,30/04/2016,"(152.326, 151.467, 275.459)",629,23,100,1982
1,TopM_Q9RTD0,1,2,7,8,13,607,2021,30/04/2016,"(150.982, 147.4, 263.529)",629,23,100,1982
1,TopM_Q7ZXR3,1,2,3,1,254,596,2021,17/05/2016,"(-71.255, -1.454, -0.194)",5363,51,54,2514
1,TopM_P61600,1,2,3,1,254,609,2021,17/05/2016,"(-84.826, 2.256, -15.519)",5363,51,54,2514
1,TopM_Q6P632,1,2,3,1,254,614,2021,17/05/2016,"(-56.382, 3.918, -4.754)",5363,51,54,2514
1,TopM_P9WK22,1,2,4,1,25,500,2021,25/05/2016,"(-42.914, 42.851, 25.674)",3044,46,193,2676
1,TopM_P9WK23,1,2,4,1,25,511,2021,25/05/2016,"(-52.741, 8.877, 11.957)",3044,46,193,2676
1,TopM_A2SMH6,1,2,4,2,7,543,2021,27/05/2016,"(29.747, 32.262, 31.421)",4298,46,272,2438
1,TopM_Q8EEB1,1,2,6,1,109,585,2021,28/05/2016,"(-51.202, -44.213, -4.236)",4467,37,80,2601
1,TopM_Q64640,1,2,7,1,20,512,2021,02/06/2016,"(112.637, 16.287, 180.869)",1379,23,148,1904
1,TopM_D3E0P6,1,2,1,1,86,420,2021,14/06/2016,"(9.736, 46.726, 99.685)",1039,50,269,1688
1,TopM_D9PXT1,1,2,1,1,86,447,2021,14/06/2016,"(9.504, 53.989, 107.623)",1039,50,269,1688
1,TopM_O27134,1,2,1,1,86,466,2021,14/06/2016,"(9.175, 46.149, 104.634)",1039,50,269,1688
1,TopM_Q54AK6,1,2,3,2,23,399,2021,16/06/2016,"(27.465, 20.452, 40.749)",3755,51,203,811
1,TopM_Q72LF3,1,2,8,1,15,517,2021,19/06/2016,"(-25.565, 60.811, 39.703)",4202,78,0,1229
1,TopM_Q9MB73,1,2,4,1,210,589,2021,08/07/2016,"(46.935, 93.819, 71.084)",1008,46,193,171
1,TopM_Q3Z663,1,2,5,1,72,675,2021,12/07/2016,"(26.483, 51.836, 8.93)",1221,54,159,696
1,TopM_Q3ZW59,1,2,5,1,72,688,2021,12/07/2016,"(26.049, 56.515, 7.294)",1221,54,159,696
1,TopM_A5FPF7,1,2,5,1,72,697,2021,12/07/2016,"(25.714, 45.224, 13.255)",1221,54,159,696
1,TopM_O08444,1,2,4,2,3,496,2021,13/07/2016,"(44.181, -34.095, 120.31)",1616,46,272,1343
1,TopM_A0A0S2UWC9,1,2,1,1,104,543,2021,14/07/2016,"(23.917, 49.854, 12.397)",4481,50,269,102
1,TopM_O07431,1,2,1,1,6,515,2021,14/07/2016,"(17.924, 40.286, 70.457)",952,50,269,1674
1,TopM_O49499,1,2,1,1,104,629,2021,14/07/2016,"(9.078, 50.627, 15.094)",4481,50,269,102
1,TopM_O65162,1,2,1,1,104,534,2021,14/07/2016,"(7.416, 44.166, 11.188)",4481,50,269,102
1,TopM_Q6EV70,1,2,4,1,221,576,2021,20/07/2016,"(32.663, 48.161, 1.883)",3361,46,193,748
1,TopM_Q91ZW2,1,2,4,1,221,584,2021,20/07/2016,"(17.189, 20.833, 12.94)",3361,46,193,748
1,TopM_Q04806,1,2,5,1,18,554,2021,22/07/2016,"(56.888, 36.749, 54.43)",1383,54,159,2814
1,TopM_A6VP15,1,2,4,1,18,434,2021,08/08/2016,"(107.521, 10.473, 101.188)",3238,46,193,1001
1,TopM_Q7UVH1,1,2,4,1,18,466,2021,08/08/2016,"(136.518, 18.213, 10.988)",3238,46,193,1001
1,TopM_Q9EXD8,1,2,7,1,194,235,2021,08/08/2016,"(6.836, 18.061, 11.268)",5003,23,148,95
1,TopM_Q31TC5,1,2,7,1,194,232,2021,08/08/2016,"(-0.245, 33.481, 1.97)",5003,23,148,95
1,TopM_Q8ZK89,1,2,7,1,194,231,2021,08/08/2016,"(5.705, 42.417, 2.894)",5003,23,148,95
1,TopM_Q00766,1,2,4,1,1,584,2021,18/08/2016,"(50.717, 3.205, 59.325)",3100,46,193,1416
1,TopM_P34114,1,2,4,1,1,587,2021,18/08/2016,"(58.856, 8.254, 59.526)",3100,46,193,1416
1,TopM_Q8TWG2,1,2,7,7,67,438,2021,29/08/2016,"(-16.963, -7.934, 56.093)",4648,23,226,182
1,TopM_A2BN92,1,2,7,7,67,452,2021,29/08/2016,"(2.986, -13.801, 4.711)",4648,23,226,182
1,TopM_B8GEE2,1,2,7,7,67,449,2021,29/08/2016,"(-7.473, 9.223, 35.917)",4648,23,226,182
1,TopM_Q57146,1,2,3,1,183,583,2021,04/09/2016,"(0.178, 10.602, -1.212)",1910,51,54,130
1,TopM_P16426,1,2,3,1,183,589,2021,04/09/2016,"(-0.18, -6.97, 28.371)",1910,51,54,130
1,TopM_O13907,1,2,3,3,8,605,2021,19/09/2016,"(26.253, 13.897, 19.867)",3742,51,214,2386
1,TopM_Q53JY8,1,2,3,3,8,477,2021,19/09/2016,"(15.568, 24.908, 24.754)",3742,51,214,2386
1,TopM_O80526,1,2,3,3,8,424,2021,19/09/2016,"(15.028, 11.387, 18.841)",3742,51,214,2386
1,TopM_Q89AN3,1,2,7,7,7,468,2021,10/10/2016,"(180.69, 102.796, 95.328)",1474,23,226,3010
1,TopM_P43745,1,2,7,7,7,463,2021,10/10/2016,"(154.613, 97.724, 108.093)",1474,23,226,3010
1,TopM_G2IQS7,1,2,1,1,341,565,2021,10/10/2016,"(13.396, 12.614, 34.444)",819,50,269,2547
1,TopM_O67074,1,2,7,7,7,382,2021,10/10/2016,"(31.145, 46.691, 76.023)",1280,23,226,3010
1,TopM_P52733,1,2,7,7,6,228,2021,12/10/2016,"(-101.373, 14.056, 77.694)",4368,23,226,2135
1,TopM_Q9TL05,1,2,7,7,6,201,2021,12/10/2016,"(-25.971, 210.105, -7.602)",5332,23,226,2135
1,TopM_Q9STF0,1,2,7,11,1,598,2021,18/10/2016,"(-1.176, 8.713, 12.344)",5325,23,75,1063
1,TopM_P85193,1,2,7,11,1,600,2021,18/10/2016,"(11.403, 1.496, -17.335)",2940,23,75,1063
1,TopM_Q8SRF5,1,2,7,11,22,608,2021,18/10/2016,"(47.052, 4.535, 11.856)",4622,23,75,1860
1,TopM_A5F8Y6,1,2,1,1,45,589,2021,19/10/2016,"(4.695, 71.132, 48.524)",3346,50,269,578
1,TopM_Q9UWQ5,1,2,1,1,45,607,2021,19/10/2016,"(8.296, 65.954, 54.553)",5367,50,269,578
1,TopM_Q07YY3,1,2,1,1,45,592,2021,19/10/2016,"(34.25, 39.436, -48.028)",3346,50,269,578
1,TopM_Q8VI38,1,2,4,1,88,591,2021,27/10/2016,"(-30.513, -10.881, 1.475)",4678,46,193,1122
1,TopM_Q9I7I7,1,2,3,1,286,610,2021,04/11/2016,"(17.193, -30.836, 4.52)",4526,51,54,1246
1,TopM_Q1KVX5,1,2,7,7,6,186,2021,10/11/2016,"(-124.367, 20.846, 26.359)",3388,23,226,2135
1,TopM_O93746,1,2,7,7,7,567,2021,12/11/2016,"(161.066, -52.402, 35.385)",1378,23,226,3010
1,TopM_O29753,1,2,7,7,7,534,2021,12/11/2016,"(92.738, -3.672, -7.491)",1378,23,226,3010
1,TopM_Q9FZ80,1,2,8,2,38,682,2021,15/11/2016,"(55.202, 21.763, 60.5)",4977,78,242,2012
1,TopM_Q9C9D0,1,2,8,2,24,686,2021,15/11/2016,"(37.485, 18.954, 28.313)",4977,78,242,2189
1,TopM_Q9C9C9,1,2,8,2,38,674,2021,15/11/2016,"(35.845, 21.537, 28.669)",4977,78,242,2012
1,TopM_Q9L9F3,1,2,1,1,284,629,2021,22/11/2016,"(0.219, 30.134, 74.62)",5186,50,269,1946
1,TopM_K4REZ6,1,2,6,1,114,583,2021,06/12/2016,"(174.876, 5.876, 235.563)",897,37,80,2603
1,TopM_Q28LT2,1,2,5,1,78,586,2021,20/12/2016,"(-29.046, -50.507, -31.186)",3431,54,159,2657
1,TopM_Q59587,1,2,5,1,9,576,2021,20/12/2016,"(73.776, -5.733, 3.899)",1065,54,159,2656
1,TopM_Q83FM6,1,2,5,1,78,560,2021,20/12/2016,"(34.662, 54.651, 4.647)",4351,54,159,2657
1,TopM_P61720,1,2,5,1,78,603,2021,20/12/2016,"(-29.289, -28.978, 49.504)",255,54,159,2657
1,TopM_Q9PMZ6,1,2,3,1,180,659,2021,06/01/2017,"(-2.553, 15.137, 19.569)",5258,51,54,514
1,TopM_Q8EG66,1,2,3,3,20,630,2021,06/01/2017,"(27.212, -36.191, 41.79)",4584,51,214,954
1,TopM_Q2G1M5,1,2,7,1,225,514,2021,17/01/2017,"(81.84, 8.494, 64.009)",3459,23,148,1630
1,TopM_A9GD73,1,2,5,1,7,477,2021,18/01/2017,"(14.034, 0.208, 34.418)",470,54,159,1611
1,TopM_P13387,1,2,7,10,1,365,2021,25/01/2017,"(49.051, 50.196, 54.127)",1835,23,202,752
1,TopM_A7ZN22,1,2,4,1,15,537,2021,31/01/2017,"(-1.123, 33.74, 45.458)",4118,46,193,2875
1,TopM_A7MEE9,1,2,4,1,15,553,2021,31/01/2017,"(-14.166, 26.288, 32.064)",4118,46,193,2875
1,TopM_Q6JTB2,1,2,4,1,15,543,2021,31/01/2017,"(-14.3, 22.914, 31.801)",4118,46,193,2875
1,TopM_Q60390,1,2,8,4,1,335,2021,06/02/2017,"(0.238, 9.036, 26.675)",171,78,240,807
1,TopM_Q58252,1,2,8,4,1,402,2021,06/02/2017,"(14.556, 9.22, 10.797)",171,78,240,807
1,TopM_Q84173,1,2,7,7,7,522,2021,07/02/2017,"(-45.033, 18.819, 33.095)",1218,23,226,3010
1,TopM_P20509,1,2,7,7,7,521,2021,07/02/2017,"(-60.505, 12.442, 28.975)",1218,23,226,3010
1,TopM_O57191,1,2,7,7,7,547,2021,07/02/2017,"(-68.102, 10.596, 23.443)",1218,23,226,3010
1,TopM_C7C435,1,2,3,3,5,348,2021,08/02/2017,"(-14.426, 13.448, 4.082)",2049,51,214,1003
1,TopM_P43635,1,2,3,3,1,329,2021,08/02/2017,"(-8.113, 24.931, -3.411)",2049,51,214,1351
1,TopM_C7C436,1,2,3,3,5,322,2021,08/02/2017,"(-14.82, 11.132, 1.327)",2049,51,214,1003
1,TopM_Q0QEL7,1,2,3,3,1,352,2021,08/02/2017,"(-12.174, -51.952, -11.687)",3256,51,214,1351
1,TopM_Q52424,1,2,3,1,59,510,2021,13/02/2017,"(54.058, 188.345, 44.438)",3727,51,54,708
1,TopM_A0A067XGX8,1,2,5,1,54,685,2021,23/02/2017,"(-10.385, -22.029, -21.502)",5103,54,159,996
1,TopM_P80576,1,2,5,1,54,694,2021,23/02/2017,"(-5.276, 12.093, -2.421)",5103,54,159,996
1,TopM_P27608,1,2,5,1,54,702,2021,23/02/2017,"(-46.325, 13.729, -5.564)",5103,54,159,996
1,TopM_Q97CC8,1,2,7,4,9,499,2021,01/03/2017,"(32.718, 11.049, -37.919)",4877,23,213,765
1,TopM_Q9HLZ2,1,2,7,4,9,505,2021,01/03/2017,"(-14.516, -24.978, 0.135)",4877,23,213,765
1,TopM_P48028,1,2,5,1,47,372,2021,10/03/2017,"(-3.195, 14.879, -26.955)",2549,54,159,2528
1,TopM_A3EZ53,1,2,7,11,24,449,2021,15/03/2017,"(62.731, 21.582, -31.966)",285,23,75,224
1,TopM_Q56415,1,2,5,1,18,469,2021,28/03/2017,"(108.008, 11.852, 389.373)",5120,54,159,2814
1,TopM_Q5EDC3,1,2,7,11,22,618,2021,01/04/2017,"(51.579, 13.235, 31.55)",3898,23,75,1860
1,TopM_Q13315,1,2,7,11,1,617,2021,13/04/2017,"(255.052, 70.13, 574.596)",4047,23,75,1063
1,TopM_Q62388,1,2,7,11,1,425,2021,13/04/2017,"(26.945, 270.868, 220.907)",4047,23,75,1063
1,TopM_Q6PQD5,1,2,7,11,1,611,2021,13/04/2017,"(248.869, 97.714, 265.279)",4047,23,75,1063
1,TopM_Q18CF3,1,2,7,7,6,370,2021,14/04/2017,"(-128.373, 23.336, 38.189)",3369,23,226,2135
1,TopM_A8MLD3,1,2,7,7,6,491,2021,14/04/2017,"(-61.263, 5.753, 48.216)",3369,23,226,2135
1,TopM_A6TWI9,1,2,7,7,6,550,2021,14/04/2017,"(-119.251, 10.365, 69.008)",3369,23,226,2135
1,TopM_P42075,1,2,7,7,6,122,2021,14/04/2017,"(-157.449, 53.093, 92.81)",2436,23,226,2135
1,TopM_P42077,1,2,7,7,6,243,2021,14/04/2017,"(-161.177, -3.895, 85.869)",2436,23,226,2135
1,TopM_O06924,1,2,3,1,187,532,2021,17/04/2017,"(-39.835, 72.879, 16.023)",947,51,54,1779
1,TopM_O06926,1,2,1,3,10,509,2021,17/04/2017,"(38.588, 8.051, 58.264)",948,50,1,743
1,TopM_O50188,1,2,1,1,193,546,2021,26/04/2017,"(14.931, -2.102, -22.756)",1186,50,269,1025
1,TopM_A1VUJ6,1,2,3,1,47,497,2021,01/05/2017,"(16.812, 12.967, 33.4)",1662,51,54,2433
1,TopM_B1Y500,1,2,3,1,47,494,2021,01/05/2017,"(37.466, 2.479, 8.187)",1662,51,54,2433
1,TopM_Q9XDE8,1,2,1,1,80,467,2021,12/05/2017,"(8.527, 3.313, -6.33)",2231,50,269,2582
1,TopM_Q92DX0,1,2,1,1,80,464,2021,12/05/2017,"(5.77, 12.681, -4.224)",2231,50,269,2582
1,TopM_P31105,1,2,1,1,80,454,2021,12/05/2017,"(39.205, 29.32, 27.771)",2231,50,269,2582
1,TopM_P0C984,1,2,7,7,7,403,2021,13/05/2017,"(28.579, 4.077, -41.422)",2448,23,226,3010
1,TopM_P42494,1,2,7,7,7,379,2021,13/05/2017,"(28.422, 5.227, -41.244)",2448,23,226,3010
1,TopM_P25125,1,2,5,1,128,645,2021,22/05/2017,"(17.0, -10.458, 64.582)",2093,54,159,2725
1,TopM_Q58669,1,2,5,1,128,681,2021,22/05/2017,"(47.726, 4.049, 92.481)",2093,54,159,2725
1,TopM_Q5JIZ3,1,2,5,1,128,680,2021,22/05/2017,"(34.634, -7.369, 90.116)",2093,54,159,2725
1,TopM_P42867,1,2,7,8,15,743,2021,01/06/2017,"(33.054, 43.182, 135.75)",1725,23,100,1368
1,TopM_P0CD61,1,2,7,8,15,740,2021,01/06/2017,"(42.087, 39.652, 131.235)",1725,23,100,1368
1,TopM_M9XB82,1,2,7,4,-,565,2021,06/06/2017,"(4.937, -36.241, -28.865)",919,23,213,2336
1,TopM_B8H8I4,1,2,7,7,27,678,2021,15/06/2017,"(23.206, -92.172, 17.138)",3385,23,226,2008
1,TopM_Q1ISX7,1,2,7,7,27,699,2021,15/06/2017,"(23.383, -92.347, 66.315)",3385,23,226,2008
1,TopM_Q89IM4,1,2,4,2,-,441,2021,19/06/2017,"(-14.017, -28.769, -1.139)",1654,46,272,1209
1,TopM_Q53U20,1,2,6,1,100,599,2021,19/06/2017,"(38.085, 4.725, 13.686)",4487,37,80,1979
1,TopM_Q6N7S7,1,2,4,2,-,469,2021,19/06/2017,"(-0.78, -15.93, -7.865)",1654,46,272,1209
1,TopM_Q212I9,1,2,4,2,-,451,2021,19/06/2017,"(-25.357, -14.941, -13.333)",1654,46,272,1209
1,TopM_Q2MF71,1,2,6,1,100,592,2021,19/06/2017,"(31.585, 7.136, 22.667)",4487,37,80,1979
1,TopM_Q89VI2,1,2,3,1,228,568,2021,21/06/2017,"(-26.529, 24.012, -16.798)",4417,51,54,952
1,TopM_P0CO34,1,2,7,1,158,461,2021,22/06/2017,"(-32.632, 22.408, -7.946)",1738,23,148,2413
1,TopM_P0CO35,1,2,7,1,158,478,2021,22/06/2017,"(-32.186, 22.494, -7.379)",1738,23,148,2413
1,TopM_P72216,1,2,4,1,182,300,2021,22/06/2017,"(-32.065, -18.143, 3.868)",2795,46,193,1802
1,TopM_Q1J115,1,2,3,1,31,685,2021,22/06/2017,"(7.705, 88.763, -4.648)",5296,51,54,922
1,TopM_Q9V2Z6,1,2,7,1,-,646,2021,04/07/2017,"(35.145, 9.604, 25.889)",1235,23,148,87
1,TopM_Q5JE39,1,2,7,1,-,440,2021,04/07/2017,"(21.23, 17.796, -8.244)",1235,23,148,87
1,TopM_Q5HTX9,1,2,4,99,19,566,2021,13/07/2017,"(84.298, 37.17, 209.517)",610,46,58,425
1,TopM_Q0P9C8,1,2,4,99,19,577,2021,13/07/2017,"(113.092, 64.388, 221.427)",610,46,58,425
1,TopM_B9KDD4,1,2,4,99,19,526,2021,13/07/2017,"(97.779, 11.886, 186.528)",610,46,58,425
1,TopM_O31665,1,2,6,1,117,566,2021,29/07/2017,"(47.523, -17.241, 29.952)",1104,37,80,1540
1,TopM_O67781,1,2,6,1,1,573,2021,29/07/2017,"(-2.968, -8.063, -23.002)",4220,37,80,2941
1,TopM_Q56366,1,2,7,7,7,513,2021,01/08/2017,"(101.32, 118.886, 21.126)",1378,23,226,3010
1,TopM_Q6N140,1,2,7,4,-,543,2021,20/08/2017,"(39.425, -2.166, 48.662)",919,23,213,2336
1,TopM_A8A064,1,2,7,1,189,425,2021,29/08/2017,"(72.856, -12.272, 16.847)",486,23,148,2231
1,TopM_B1XE99,1,2,7,1,189,433,2021,29/08/2017,"(70.54, -19.954, 18.772)",486,23,148,2231
1,TopM_A6TEC0,1,2,7,1,189,414,2021,30/08/2017,"(34.698, 4.875, 26.672)",486,23,148,2231
1,TopM_Q74NE4,1,2,1,1,-,511,2021,31/08/2017,"(-15.01, 0.292, 4.6)",4213,50,269,348
1,TopM_Q15P51,1,2,1,1,45,581,2021,01/09/2017,"(11.638, 49.231, 48.485)",3346,50,269,578
1,TopM_O88426,1,2,7,4,6,489,2021,07/09/2017,"(3.163, -6.72, 26.637)",1371,23,213,510
1,TopM_Q04795,1,2,7,2,4,422,2021,17/09/2017,"(55.813, -30.47, 66.538)",3149,23,219,1537
1,TopM_C3JXY0,1,2,7,2,4,499,2021,17/09/2017,"(55.826, -24.118, 51.93)",3149,23,219,1537
1,TopM_A4VJB4,1,2,7,2,4,501,2021,17/09/2017,"(59.21, -33.817, 41.258)",3149,23,219,1537
1,TopM_Q5BJZ6,1,2,1,1,22,589,2021,20/09/2017,"(-38.522, 72.194, -16.906)",3891,50,269,618
1,TopM_Q8N4J0,1,2,1,1,22,591,2021,20/09/2017,"(-57.284, 49.379, -11.254)",3891,50,269,618
1,TopM_Q0P9C5,1,2,4,1,292,518,2021,21/09/2017,"(6.319, 24.413, 14.975)",3250,46,193,2097
1,TopM_O33289,1,2,3,1,1,550,2021,22/09/2017,"(-3.801, 38.951, 26.0)",1122,51,54,2744
1,TopM_Q8R2W9,1,2,7,1,33,545,2021,25/09/2017,"(-18.763, -8.221, 46.163)",4599,23,148,981
1,TopM_Q9H999,1,2,7,1,33,540,2021,25/09/2017,"(-59.463, -66.487, 2.592)",4599,23,148,981
1,TopM_Q08DA5,1,2,7,1,33,543,2021,25/09/2017,"(-70.11, -37.862, 1.283)",4599,23,148,981
1,TopM_C0QX75,1,2,1,1,166,498,2021,01/10/2017,"(229.186, 168.67, 263.804)",623,50,269,536
1,TopM_P49604,1,2,6,1,19,594,2021,02/10/2017,"(53.984, 58.446, 107.566)",3085,37,80,144
1,TopM_Q4J894,1,2,1,1,218,637,2021,03/10/2017,"(-10.857, 53.195, 26.875)",3665,50,269,1002
1,TopM_P13246,1,2,3,1,81,552,2021,20/10/2017,"(26.35, 32.884, -0.525)",1618,51,54,1826
1,TopM_P29807,1,2,3,1,81,429,2021,20/10/2017,"(22.329, 39.713, 2.664)",1618,51,54,1826
1,TopM_P0A255,1,2,3,1,81,401,2021,20/10/2017,"(24.767, 39.458, 20.646)",1618,51,54,1826
1,TopM_Q9I4X1,1,2,3,1,230,596,2021,25/10/2017,"(28.537, 23.191, -8.484)",5121,51,54,2174
1,TopM_E7F587,1,2,3,1,225,587,2021,15/11/2017,"(-38.282, -13.208, -42.021)",760,51,54,1024
1,TopM_O94530,1,2,7,7,87,767,2021,12/12/2017,"(-19.032, -59.343, 18.855)",2385,23,226,495
1,TopM_P23181,1,2,3,1,60,445,2021,12/12/2017,"(21.522, 17.358, 60.449)",3734,51,54,808
1,TopM_A8M5I9,1,2,7,7,105,496,2021,15/12/2017,"(-29.265, -2.555, -29.272)",414,23,226,2407
1,TopM_Q0S2F9,1,2,7,7,105,505,2021,15/12/2017,"(-39.063, 64.544, 83.461)",414,23,226,2407
1,TopM_C0ZXN6,1,2,7,7,105,500,2021,15/12/2017,"(1.192, 73.096, 59.642)",414,23,226,2407
1,TopM_Q57907,1,2,5,1,108,530,2021,18/12/2017,"(26.768, 32.214, 28.88)",348,54,159,1969
1,TopM_P40999,1,2,1,1,204,543,2021,22/12/2017,"(-40.234, 21.32, 100.449)",2420,50,269,965
1,TopM_P39583,1,2,7,6,5,467,2021,11/01/2018,"(5.347, 17.754, -10.011)",2393,23,41,951
1,TopM_Q8NXY9,1,2,7,14,1,205,2021,12/01/2018,"(42.522, -19.042, 138.356)",4581,23,224,997
1,TopM_Q49V33,1,2,7,14,1,198,2021,12/01/2018,"(27.963, -24.304, 140.744)",4581,23,224,997
1,TopM_Q6GBW4,1,2,7,14,1,212,2021,12/01/2018,"(45.228, -10.155, 140.241)",4581,23,224,997
1,TopM_K4RFM2,1,2,1,1,343,648,2021,15/01/2018,"(6.499, 90.418, 53.729)",898,50,269,1978
1,TopM_Q8K9J6,1,2,3,1,39,643,2021,18/01/2018,"(8.093, -11.56, 20.082)",4537,51,54,2499
1,TopM_P63459,1,2,3,1,39,576,2021,18/01/2018,"(22.847, -5.741, 28.875)",226,51,54,2499
1,TopM_P9WNG4,1,2,3,1,39,582,2021,18/01/2018,"(16.033, -5.01, 27.356)",226,51,54,2499
1,TopM_Q89AH0,1,2,3,1,39,638,2021,18/01/2018,"(62.611, 16.889, -3.169)",4537,51,54,2499
1,TopM_A0R0B2,1,2,3,1,39,584,2021,18/01/2018,"(54.911, 38.128, 39.618)",226,51,54,2499
1,TopM_P0AAI9,1,2,3,1,39,660,2021,18/01/2018,"(29.854, 43.258, 3.345)",4537,51,54,2499
1,TopM_O58328,1,2,7,1,-,452,2021,25/01/2018,"(1.479, -6.682, -22.932)",1235,23,148,87
1,TopM_B2KPR3,1,2,1,1,50,654,2021,25/01/2018,"(-10.834, 19.596, -58.158)",501,50,269,1123
1,TopM_Q57476,1,2,8,1,7,578,2021,26/01/2018,"(-30.778, 9.386, 28.043)",3620,78,0,210
1,TopM_Q02723,1,2,7,11,1,649,2021,26/01/2018,"(-6.733, 83.902, 14.854)",3531,23,75,1063
1,TopM_Q38997,1,2,7,11,1,656,2021,26/01/2018,"(-7.435, 76.877, 31.828)",3531,23,75,1063
1,TopM_Q09136,1,2,7,11,1,612,2021,26/01/2018,"(-19.468, 78.793, 19.76)",3222,23,75,1063
1,TopM_P92958,1,2,7,11,1,661,2021,26/01/2018,"(-7.889, 80.09, 24.73)",3531,23,75,1063
1,TopM_A0B5D0,1,2,5,1,73,556,2021,26/01/2018,"(3.336, -40.087, -26.972)",210,54,159,1764
1,TopM_Q4H4F5,1,2,6,1,93,532,2021,03/02/2018,"(1.605, 13.271, 9.801)",4187,37,80,1311
1,TopM_Q53U08,1,2,6,1,93,547,2021,03/02/2018,"(33.944, 78.074, 24.594)",4187,37,80,1311
1,TopM_P67211,1,2,3,1,20,547,2021,22/02/2018,"(6.549, 16.623, -37.334)",3045,51,54,2986
1,TopM_P9WKA4,1,2,3,1,20,556,2021,22/02/2018,"(7.425, 19.042, -41.077)",3045,51,54,2986
1,TopM_P9WKA5,1,2,3,1,20,573,2021,22/02/2018,"(3.321, 12.866, -37.433)",3045,51,54,2986
1,TopM_P03869,1,2,5,1,27,620,2021,05/03/2018,"(77.763, 72.147, 21.809)",1525,54,159,1937
1,TopM_Q8VPF2,1,2,8,3,6,465,2021,12/03/2018,"(24.78, 34.779, 77.679)",4681,78,19,2914
1,TopM_Q9NDH7,1,2,4,1,155,402,2021,14/03/2018,"(39.278, -41.967, 6.655)",5222,46,193,2640
1,TopM_P37562,1,2,7,11,1,602,2021,27/03/2018,"(11.036, 23.188, -1.537)",2352,23,75,1063
1,TopM_Q52846,1,2,6,1,16,326,2021,09/04/2018,"(-21.144, 6.643, -17.812)",3728,37,80,1558
1,TopM_Q8GSJ1,1,2,4,2,17,541,2021,09/04/2018,"(7.99, 109.522, 20.782)",4504,46,272,2427
1,TopM_Q9S762,1,2,4,2,17,537,2021,09/04/2018,"(8.456, 109.529, 20.421)",4504,46,272,2427
